paper_id,target_filename,corpus,action,year,journal,authors,title,doi,doi_url,oa_url,ezproxy_url,best_url,libkey_url,libkey_direct,in_holdings,retracted
p0339,p0339.pdf,forrt,PULL (institutional),2013.0,Criminology,"Bianca E. Bersani, Elaine Eggleston Doherty",WHEN THE TIES THAT BIND UNWIND: EXAMINING THE ENDURING AND SITUATIONAL PROCESSES OF CHANGE BEHIND THE MARRIAGE EFFECT,10.1111/1745-9125.12008,https://doi.org/10.1111/1745-9125.12008,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/1745-9125.12008,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/1745-9125.12008,https://libkey.io/libraries/1781/10.1111/1745-9125.12008,https://libkey.io/libraries/1781/articles/39745930/full-text-file,True,False
p0340,p0340.pdf,forrt,"AUTO (open-access, skip)",2016.0,American Journal of Political Science,"Katherine Levine Einstein, David Glick",Does Race Affect Access to Government Services? An Experiment Exploring Street‐Level Bureaucrats and Access to Public Housing,10.1111/ajps.12252,https://doi.org/10.1111/ajps.12252,https://open.bu.edu/bitstreams/ac8a07d6-c317-464d-b092-d7b79b681367/download,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/ajps.12252,https://open.bu.edu/bitstreams/ac8a07d6-c317-464d-b092-d7b79b681367/download,https://libkey.io/libraries/1781/10.1111/ajps.12252,,,
p0341,p0341.pdf,forrt,PULL (institutional),2016.0,British Journal of Health Psychology,"Katri K. Cornelissen, Lucinda J. Gledhill, Piers L. Cornelissen et al.",Visual biases in judging body weight,10.1111/bjhp.12185,https://doi.org/10.1111/bjhp.12185,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/bjhp.12185,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/bjhp.12185,https://libkey.io/libraries/1781/10.1111/bjhp.12185,,,
p0342,p0342.pdf,forrt,"AUTO (open-access, skip)",2018.0,Cognitive Science,"Nadya Vasilyeva, Thomas Blanchard, Tania Lombrozo",Stable Causal Relationships Are Better Causal Relationships,10.1111/cogs.12605,https://doi.org/10.1111/cogs.12605,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12605,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/cogs.12605,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12605,https://libkey.io/libraries/1781/10.1111/cogs.12605,https://libkey.io/libraries/1781/articles/201763575/full-text-file,True,False
p0343,p0343.pdf,forrt,"AUTO (open-access, skip)",2013.0,Foreign Language Annals,"Shuling Wu, Lourdes Ortega",Measuring global oral proficiency in SLA research: A new elicited imitation test of L2 Chinese,10.1111/flan.12063,https://doi.org/10.1111/flan.12063,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/flan.12063,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/flan.12063,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/flan.12063,https://libkey.io/libraries/1781/10.1111/flan.12063,https://libkey.io/libraries/1781/articles/48529165/full-text-file,True,False
p0344,p0344.pdf,forrt,PULL (institutional),1984.0,Journal of Communication,"Gavriel Salomon, Tamar Leigh","Predispositions about Learning from, Print and Television",10.1111/j.1460-2466.1984.tb02164.x,https://doi.org/10.1111/j.1460-2466.1984.tb02164.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1460-2466.1984.tb02164.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1460-2466.1984.tb02164.x,https://libkey.io/libraries/1781/10.1111/j.1460-2466.1984.tb02164.x,,False,False
p0345,p0345.pdf,forrt,PULL (institutional),2009.0,Developmental Science,"Courtney J. Stevens, Brittni Lauinger, Helen J. Neville",Differences in the neural mechanisms of selective attention in children from different socioeconomic backgrounds: an event‐related brain potential study,10.1111/j.1467-7687.2009.00807.x,https://doi.org/10.1111/j.1467-7687.2009.00807.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-7687.2009.00807.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-7687.2009.00807.x,https://libkey.io/libraries/1781/10.1111/j.1467-7687.2009.00807.x,https://libkey.io/libraries/1781/articles/23171463/full-text-file,True,False
p0346,p0346.pdf,forrt,"AUTO (open-access, skip)",2009.0,Developmental Science,"Koleen McCrink, Paul Bloom, Laurie R. Santos",Children's and adults' judgments of equitable resource distributions,10.1111/j.1467-7687.2009.00859.x,https://doi.org/10.1111/j.1467-7687.2009.00859.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-7687.2009.00859.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-7687.2009.00859.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-7687.2009.00859.x,https://libkey.io/libraries/1781/10.1111/j.1467-7687.2009.00859.x,https://libkey.io/libraries/1781/articles/23171465/full-text-file,True,False
p0347,p0347.pdf,forrt,"AUTO (open-access, skip)",2004.0,Analysis,Joshua Knobe,"Intention, intentional action and moral considerations",10.1111/j.1467-8284.2004.00481.x,https://doi.org/10.1111/j.1467-8284.2004.00481.x,https://philpapers.org/archive/KNOIIA-2.pdf,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-8284.2004.00481.x,https://philpapers.org/archive/KNOIIA-2.pdf,https://libkey.io/libraries/1781/10.1111/j.1467-8284.2004.00481.x,,,
p0348,p0348.pdf,forrt,PULL (institutional),2007.0,Child Development,"Lisa Blackwell, Kali H. Trzesniewski, Carol S. Dweck",Implicit Theories of Intelligence Predict Achievement Across an Adolescent Transition: A Longitudinal Study and an Intervention,10.1111/j.1467-8624.2007.00995.x,https://doi.org/10.1111/j.1467-8624.2007.00995.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-8624.2007.00995.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-8624.2007.00995.x,https://libkey.io/libraries/1781/10.1111/j.1467-8624.2007.00995.x,https://libkey.io/libraries/1781/articles/29693780/full-text-file,True,False
p0349,p0349.pdf,forrt,"AUTO (open-access, skip)",2009.0,Child Development,"Sarah Lloyd‐Fox, Anna Blasi, Ágnes Volein et al.",Social Perception in Infancy: A Near Infrared Spectroscopy Study,10.1111/j.1467-8624.2009.01312.x,https://doi.org/10.1111/j.1467-8624.2009.01312.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-8624.2009.01312.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-8624.2009.01312.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-8624.2009.01312.x,https://libkey.io/libraries/1781/10.1111/j.1467-8624.2009.01312.x,https://libkey.io/libraries/1781/articles/29694928/full-text-file,True,False
p0350,p0350.pdf,yang_uzzi,PULL (institutional),1990.0,Psychological Science,"James T. Enns, Ronald A. Rensink",Sensitivity to Three-Dimensional Orientation in Visual Search,10.1111/j.1467-9280.1990.tb00227.x,https://doi.org/10.1111/j.1467-9280.1990.tb00227.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.1990.tb00227.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.1990.tb00227.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.1990.tb00227.x,,,
p0351,p0351.pdf,yang_uzzi,PULL (institutional),1996.0,Psychological Science,"Mahzarin R. Banaji, Curtis D. Hardin",Automatic Stereotyping,10.1111/j.1467-9280.1996.tb00346.x,https://doi.org/10.1111/j.1467-9280.1996.tb00346.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.1996.tb00346.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.1996.tb00346.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.1996.tb00346.x,,False,False
p0352,p0352.pdf,both,PULL (institutional),2006.0,Psychological Science,"Nicholas Epley, Thomas Gilovich",The Anchoring-and-Adjustment Heuristic,10.1111/j.1467-9280.2006.01704.x,https://doi.org/10.1111/j.1467-9280.2006.01704.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01704.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01704.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2006.01704.x,https://libkey.io/libraries/1781/articles/5318556/full-text-file,True,False
p0353,p0353.pdf,forrt,PULL (institutional),2006.0,Psychological Science,"Ellen Peters, Daniel Västfjäll, Paul Slovic et al.",Numeracy and Decision Making,10.1111/j.1467-9280.2006.01720.x,https://doi.org/10.1111/j.1467-9280.2006.01720.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01720.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01720.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2006.01720.x,https://libkey.io/libraries/1781/articles/5319294/full-text-file,True,False
p0354,p0354.pdf,yang_uzzi,PULL (institutional),2006.0,Psychological Science,"Robert J. Rydell, Allen R. McConnell, Diane M. Mackie et al.",Of Two Minds,10.1111/j.1467-9280.2006.01811.x,https://doi.org/10.1111/j.1467-9280.2006.01811.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01811.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01811.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2006.01811.x,,,
p0355,p0355.pdf,both,PULL (institutional),2006.0,Psychological Science,"Adam D. Galinsky, Joe C. Magee, M. Ena Inesi et al.",Power and Perspectives Not Taken,10.1111/j.1467-9280.2006.01824.x,https://doi.org/10.1111/j.1467-9280.2006.01824.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01824.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2006.01824.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2006.01824.x,https://libkey.io/libraries/1781/articles/5319400/full-text-file,True,False
p0356,p0356.pdf,forrt,PULL (institutional),2007.0,Psychological Science,"Susan Birch, Paul Bloom",The Curse of Knowledge in Reasoning About False Beliefs,10.1111/j.1467-9280.2007.01909.x,https://doi.org/10.1111/j.1467-9280.2007.01909.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.01909.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.01909.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2007.01909.x,https://libkey.io/libraries/1781/articles/5319478/full-text-file,True,False
p0357,p0357.pdf,forrt,PULL (institutional),2007.0,Psychological Science,"Victoria Southgate, Atsushi Senju, Gergely Csibra",Action Anticipation Through Attribution of False Belief by 2-Year-Olds,10.1111/j.1467-9280.2007.01944.x,https://doi.org/10.1111/j.1467-9280.2007.01944.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.01944.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.01944.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2007.01944.x,,,
p0358,p0358.pdf,yang_uzzi,PULL (institutional),2007.0,Psychological Science,"Azim Shariff, Ara Norenzayan",God Is Watching You,10.1111/j.1467-9280.2007.01983.x,https://doi.org/10.1111/j.1467-9280.2007.01983.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.01983.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.01983.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2007.01983.x,https://libkey.io/libraries/1781/articles/5319554/full-text-file,True,False
p0359,p0359.pdf,yang_uzzi,PULL (institutional),2007.0,Psychological Science,"Michael Inzlicht, Jennifer N. Gutsell",Running on Empty,10.1111/j.1467-9280.2007.02004.x,https://doi.org/10.1111/j.1467-9280.2007.02004.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.02004.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2007.02004.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2007.02004.x,https://libkey.io/libraries/1781/articles/5319580/full-text-file,True,False
p0360,p0360.pdf,both,PULL (institutional),2008.0,Psychological Science,"Chris McKinstry, Rick Dale, Michael J. Spivey",Action Dynamics Reveal Parallel Competition in Decision Making,10.1111/j.1467-9280.2008.02041.x,https://doi.org/10.1111/j.1467-9280.2008.02041.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02041.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02041.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02041.x,https://libkey.io/libraries/1781/articles/5319635/full-text-file,True,False
p0361,p0361.pdf,both,PULL (institutional),2008.0,Psychological Science,"Thomas Goschke, Gesine Dreisbach",Conflict-Triggered Goal Shielding,10.1111/j.1467-9280.2008.02042.x,https://doi.org/10.1111/j.1467-9280.2008.02042.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02042.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02042.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02042.x,https://libkey.io/libraries/1781/articles/5319630/full-text-file,True,False
p0362,p0362.pdf,both,PULL (institutional),2008.0,Psychological Science,"Donna Rose Addis, Alana T. Wong, Daniel L. Schacter",Age-Related Changes in the Episodic Simulation of Future Events,10.1111/j.1467-9280.2008.02043.x,https://doi.org/10.1111/j.1467-9280.2008.02043.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02043.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02043.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02043.x,https://libkey.io/libraries/1781/articles/5319627/full-text-file,True,False
p0363,p0363.pdf,both,PULL (institutional),2008.0,Psychological Science,"Sara Forti, Glyn W. Humphreys",Sensitivity to Object Viewpoint and Action Instructions During Search for Targets in the Lower Visual Field,10.1111/j.1467-9280.2008.02044.x,https://doi.org/10.1111/j.1467-9280.2008.02044.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02044.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02044.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02044.x,https://libkey.io/libraries/1781/articles/5319633/full-text-file,True,False
p0364,p0364.pdf,both,PULL (institutional),2008.0,Psychological Science,"Kathleen D. Vohs, Jonathan W. Schooler",The Value of Believing in Free Will,10.1111/j.1467-9280.2008.02045.x,https://doi.org/10.1111/j.1467-9280.2008.02045.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02045.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02045.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02045.x,https://libkey.io/libraries/1781/articles/5319629/full-text-file,True,False
p0365,p0365.pdf,both,"AUTO (open-access, skip)",2008.0,Psychological Science,"Edward Vul, Mark Nieuwenstein, Nancy Kanwisher","Temporal Selection is Suppressed, Delayed, and Diffused During the Attentional Blink",10.1111/j.1467-9280.2008.02046.x,https://doi.org/10.1111/j.1467-9280.2008.02046.x,https://research.vu.nl/ws/files/2325442/Vul%20Psychological%20Science%2019(1)%202008%20u.pdf,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02046.x,https://research.vu.nl/ws/files/2325442/Vul%20Psychological%20Science%2019(1)%202008%20u.pdf,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02046.x,,,
p0366,p0366.pdf,both,PULL (institutional),2008.0,Psychological Science,"Stephen Palmer, Tandra Ghose",Extremal Edge,10.1111/j.1467-9280.2008.02049.x,https://doi.org/10.1111/j.1467-9280.2008.02049.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02049.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02049.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02049.x,https://libkey.io/libraries/1781/articles/5319636/full-text-file,True,False
p0367,p0367.pdf,both,PULL (institutional),2008.0,Psychological Science,"Laurent Demany, Wiebke Trost, Maja Šerman et al.",Auditory Change Detection: Simple Sounds Are Not Memorized Better Than Complex Sounds,10.1111/j.1467-9280.2008.02050.x,https://doi.org/10.1111/j.1467-9280.2008.02050.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02050.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02050.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02050.x,https://libkey.io/libraries/1781/articles/5319632/full-text-file,True,False
p0368,p0368.pdf,both,"AUTO (open-access, skip)",2008.0,Psychological Science,"Zachary Estes, Michelle Verges, Lawrence W. Barsalou","Head Up, Foot Down",10.1111/j.1467-9280.2008.02051.x,https://doi.org/10.1111/j.1467-9280.2008.02051.x,http://hdl.handle.net/2022/24718,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02051.x,http://hdl.handle.net/2022/24718,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02051.x,https://libkey.io/libraries/1781/articles/5319606/full-text-file,True,False
p0369,p0369.pdf,both,PULL (institutional),2008.0,Psychological Science,"Jennifer A. Richeson, Sophie Trawalter",The Threat of Appearing Prejudiced and Race-Based Attentional Biases,10.1111/j.1467-9280.2008.02052.x,https://doi.org/10.1111/j.1467-9280.2008.02052.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02052.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02052.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02052.x,https://libkey.io/libraries/1781/articles/5319621/full-text-file,True,False
p0370,p0370.pdf,both,PULL (institutional),2008.0,Psychological Science,"Greg Hajcak, Dan Foti",Errors Are Aversive,10.1111/j.1467-9280.2008.02053.x,https://doi.org/10.1111/j.1467-9280.2008.02053.x,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02053.x,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1111/j.1467-9280.2008.02053.x,https://libkey.io/libraries/1781/10.1111/j.1467-9280.2008.02053.x,https://libkey.io/libraries/1781/articles/5319618/full-text-file,True,False
